Policy,Indicator,score,rank
C8_International travel controls,Voice and accountability,0.0065104417144269035,86
C8_International travel controls,Aggregate score for the Political Rights category,0.0063187129624415915,87
C8_International travel controls,Prevalence of Respiratory infections and tuberculosis,0.006143406302636343,88
C8_International travel controls,Proportion of people living below 50 percent of median income,0.0060040160193637225,89
C8_International travel controls,Life Ladder ,0.005776619349240982,90
C8_International travel controls,"Government expenditure of education, total",0.005753905669042693,91
C8_International travel controls,Aggregate score for the Civil Liberties category,0.00560197974782916,92
C8_International travel controls,Human Freedom Score ,0.0055538124792201835,93
C8_International travel controls,Fixed telephone subscriptions,0.005468947052470312,94
C8_International travel controls,Fossil fuel energy consumption,0.005401689344395518,95
C8_International travel controls,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.005032998889764725,96
C8_International travel controls,"Labor force participation rate, total (% of total population ages 15+)",0.0048479582045637334,97
C8_International travel controls,Mortality due to COVID-19,0.0047726283433240715,98
C8_International travel controls,Women who believe a husband is justified in beating his wife (any of five reasons),0.004680692915831465,99
C8_International travel controls,Merchandise trade,0.004579343970830624,100
C8_International travel controls,People using at least basic sanitation services,0.004175971521456322,101
C8_International travel controls,Energy use,0.003775624692686913,102
C8_International travel controls,Energy related methane emissions,0.0033659847965418206,103
C8_International travel controls,SF6 gas emissions,0.002572047141826826,104
C8_International travel controls,Renewable energy consumption ,0.0,105
E1_Income support,People using safely managed drinking water,0.018570914444294668,1
E1_Income support,Refugee population by country or territory of asylum,0.018358453943048882,2
E1_Income support,Electricity production from oil sources,0.016679260663379335,3
E1_Income support,Urban population,0.015884874516879758,4
E1_Income support,Prevalence of chronic kidney disease,0.015628608967853,5
E1_Income support,Fragile States Index Total,0.014992693446469758,6
E1_Income support,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.014671028859551473,7
E1_Income support,Prevalence of COVID-19,0.014512088522906232,8
E1_Income support,Human Freedom Score ,0.014138736534324377,9
E1_Income support,Prevalence of Respiratory infections and tuberculosis,0.01411834744341245,10
E1_Income support,Prevalence of total cancers,0.01394394408097675,11
E1_Income support,Prevalence of Hypertensive heart disease,0.013895008515625243,12
E1_Income support,CO2 emissions,0.013810841726660996,13
E1_Income support,Prevalence of Depressive disorders,0.013343848373144247,14
E1_Income support,"International tourism, receipts",0.013287186030456246,15
E1_Income support,"Central government debt, total",0.013228069482001299,16
E1_Income support,Voice and accountability,0.013056605158615706,17
E1_Income support,Prevalence of obesity,0.012906111525530114,18
E1_Income support,Personal Freedom Score ,0.01271538952948166,19
E1_Income support,Incidence of tuberculosis,0.012665012675543246,20
E1_Income support,Life Ladder ,0.012602095983336482,21
E1_Income support,"Adjusted net savings, including particulate emission damage",0.012597978300230631,22
E1_Income support,Human Development Index,0.012519192429388423,23
E1_Income support,Age dependency ratio,0.012352780021619061,24
E1_Income support,"Unemployment, total (% of total labor force)",0.012340088307079212,25
E1_Income support,"Literacy rate, adult total",0.01211831195631596,26
E1_Income support,Proportion of women in managerial positions (%),0.011923545288653945,27
E1_Income support,Regulatory quality,0.01180669893398739,28
E1_Income support,"Energy imports, net ",0.011775350038272165,29
E1_Income support,Press freedom score,0.011653606102200837,30
E1_Income support,Fixed broadband subscriptions,0.011649894850593139,31
E1_Income support,"Prevalence of stunting, height for age",0.011607433674207138,32
E1_Income support,Combustible renewables and waste,0.011475463650010174,33
E1_Income support,"Electricity production from oil, gas and coal sources",0.011456195624416764,34
E1_Income support,Starting a business,0.011297468363035641,35
E1_Income support,Fossil fuel energy consumption,0.011290621818331844,36
E1_Income support,"Government expenditure of education, total",0.011199811122286095,37
E1_Income support,Rural population,0.010904953034513979,38
E1_Income support,"Age dependency ratio, old",0.010867446083378996,39
E1_Income support,Electric power consumption,0.010713468950619245,40
E1_Income support,Merchandise trade,0.010693931035612428,41
E1_Income support,"Intentional homicides (per 100,000 people)",0.010370302979928034,42
E1_Income support,Proportion of people living below 50 percent of median income,0.010286280275964217,43
E1_Income support,Electricity production from renewable sources,0.010096108089381427,44
E1_Income support,Output per worker,0.010036567060030041,45
E1_Income support,Total freedom in the world score ,0.010030134532074221,46
E1_Income support,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.009981515896007707,47
E1_Income support,Total greenhouse gas emissions,0.009915687361756811,48
E1_Income support,Nurses and midwives,0.009901746888546755,49
E1_Income support,Prevalence of overweight,0.00988081028678977,50
E1_Income support,Volume of exports of goods and services,0.00986441476855766,51
E1_Income support,Prevalence of down syndrome,0.009759129815177516,52
E1_Income support,Summary exposure value tobacco,0.009714276134193765,53
E1_Income support,Secure internet servers,0.009326619429749407,54
E1_Income support,Aggregate score for the Civil Liberties category,0.009263889950154683,55
E1_Income support,Rule of law,0.009187740870689904,56
E1_Income support,Economic Freedom Score,0.00912966854935959,57
E1_Income support,"Immunization, DPT",0.009122127595987678,58
E1_Income support,Imports of goods and services percent of GDP,0.008977720491253373,59
E1_Income support,"Labor force participation rate, total (% of total population ages 15+)",0.008882707140390245,60
E1_Income support,Population,0.008873838076180113,61
E1_Income support,Women who believe a husband is justified in beating his wife (any of five reasons),0.008859932265056412,62
E1_Income support,Corruption Perceptions Index,0.00877870334614102,63
E1_Income support,Lending interest rate,0.008595872926899992,64
E1_Income support,Government effectiveness,0.008457950479136203,65
E1_Income support,"Primary completion rate, total",0.008429627514360168,66
E1_Income support,Individuals using the internet,0.008367901737672448,67
E1_Income support,Physicians,0.008169683079532333,68
E1_Income support,Control of corruption,0.008169328032560676,69
E1_Income support,"Labor force participation rate, female (% of female population ages 15+)",0.007826725084930063,70
E1_Income support,Proportion of seats held by women in national parliaments,0.007786316294163431,71
E1_Income support,Households and NPISHs final consumption expenditure,0.007759556641341784,72
E1_Income support,Net migration,0.007685972408508839,73
E1_Income support,People using at least basic sanitation services,0.00758972704248581,74
E1_Income support,Fixed telephone subscriptions,0.00758613472974322,75
E1_Income support,Current health expenditure,0.007567779941256872,76
E1_Income support,PM2.5 air pollution,0.007277863212924796,77
E1_Income support,Electricity production from coal sources,0.007272800580314679,78
E1_Income support,Prevalence of anxiety disorders,0.007171961703026452,79
E1_Income support,Gini index (World Bank estimate),0.007169196645152349,80
E1_Income support,Progression to secondary school,0.007164749624547479,81
E1_Income support,Hospital beds,0.0070383647427375825,82
E1_Income support,Energy use,0.00690879057750713,83
E1_Income support,Prevalence of Diabetes,0.006663018999830607,84
E1_Income support,Political stability and absence of violence,0.006614674067226985,85
E1_Income support,"Stocks traded, total value",0.006570818442533198,86
E1_Income support,People with basic handwashing facilities including soap and water,0.0065203926359293524,87
E1_Income support,Electricity production from nuclear sources,0.005738886318551963,88
E1_Income support,Exports of goods and services,0.005619216673876707,89
E1_Income support,Aggregate score for the Political Rights category,0.005373729468905108,90
E1_Income support,Mobile cellular subscriptions,0.005153970332031237,91
E1_Income support,Serious assault (rate),0.005009471511919581,92
E1_Income support,Nitrous oxide emissions in energy sector,0.004910045221475458,93
E1_Income support,"Foreign direct investment, net inflows",0.004829215498114827,94
E1_Income support,SF6 gas emissions,0.0045168208707253455,95
E1_Income support,"Prevalence of HIV, total ",0.0044147379530544,96
E1_Income support,Energy related methane emissions,0.00413412732567541,97
E1_Income support,Employment in services,0.004127809678516496,98
E1_Income support,Renewable energy consumption ,0.004055472596977728,99
E1_Income support,"Immunization, measles ",0.0037549531636227066,100
E1_Income support,Mortality due to COVID-19,0.003658682905788817,101
E1_Income support,"CPIA transparency, accountability, and corruption in the public sector",0.0036523434326171333,102
E1_Income support,Volume of imports of goods and services,0.003529675845410328,103
E1_Income support,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.0016623522467988357,104
E1_Income support,Access to electricity,0.0,105
E2_Debt/contract relief,People using safely managed drinking water,0.02261278759392431,1
E2_Debt/contract relief,Refugee population by country or territory of asylum,0.0218997371778358,2
E2_Debt/contract relief,Urban population,0.020430097093524238,3
E2_Debt/contract relief,Electricity production from oil sources,0.01967588636708156,4
E2_Debt/contract relief,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.019448422387239615,5
E2_Debt/contract relief,Prevalence of Diabetes,0.01934281432166747,6
E2_Debt/contract relief,Fragile States Index Total,0.018151399223287224,7
E2_Debt/contract relief,Prevalence of COVID-19,0.017979109044704455,8
E2_Debt/contract relief,Mobile cellular subscriptions,0.01749212092058592,9
E2_Debt/contract relief,"Foreign direct investment, net inflows",0.01742114029697671,10
E2_Debt/contract relief,CO2 emissions,0.01665849432260752,11
E2_Debt/contract relief,PM2.5 air pollution,0.01597926124484317,12
E2_Debt/contract relief,Prevalence of total cancers,0.015922958871250652,13
E2_Debt/contract relief,Human Freedom Score ,0.015584010529486703,14
E2_Debt/contract relief,"Central government debt, total",0.015502548331867747,15
E2_Debt/contract relief,"Adjusted net savings, including particulate emission damage",0.01539665342660314,16
E2_Debt/contract relief,Incidence of tuberculosis,0.015030271568341469,17
E2_Debt/contract relief,Personal Freedom Score ,0.014770617383004435,18
E2_Debt/contract relief,Prevalence of obesity,0.014738588151867895,19
E2_Debt/contract relief,"Literacy rate, adult total",0.014277445436670602,20
E2_Debt/contract relief,"Immunization, DPT",0.014225636518429305,21
E2_Debt/contract relief,"Age dependency ratio, old",0.013918896123256646,22
E2_Debt/contract relief,Lending interest rate,0.013860986102233868,23
E2_Debt/contract relief,Population,0.013807219765618776,24
E2_Debt/contract relief,Proportion of women in managerial positions (%),0.013462773578430615,25
E2_Debt/contract relief,"Labor force participation rate, total (% of total population ages 15+)",0.013189646007525566,26
E2_Debt/contract relief,Progression to secondary school,0.013131243560367165,27
E2_Debt/contract relief,Prevalence of Depressive disorders,0.01311209961920962,28
E2_Debt/contract relief,Regulatory quality,0.012848602454975818,29
E2_Debt/contract relief,Control of corruption,0.01284496572052847,30
E2_Debt/contract relief,Access to electricity,0.012790175458305242,31
E2_Debt/contract relief,Electricity production from coal sources,0.012447386787055568,32
E2_Debt/contract relief,"International tourism, receipts",0.011457448778306302,33
E2_Debt/contract relief,"Labor force participation rate, female (% of female population ages 15+)",0.010911682620531316,34
E2_Debt/contract relief,Net migration,0.010789105508452367,35
E2_Debt/contract relief,Starting a business,0.010705262960876885,36
E2_Debt/contract relief,Prevalence of Respiratory infections and tuberculosis,0.010682853942642697,37
E2_Debt/contract relief,Total greenhouse gas emissions,0.010669136605305229,38
E2_Debt/contract relief,Age dependency ratio,0.010514255695116988,39
E2_Debt/contract relief,Imports of goods and services percent of GDP,0.010180084120505065,40
E2_Debt/contract relief,"Prevalence of stunting, height for age",0.010171956367076415,41
E2_Debt/contract relief,Physicians,0.009943183125716732,42
E2_Debt/contract relief,Economic Freedom Score,0.009750400023403553,43
E2_Debt/contract relief,"Unemployment, total (% of total labor force)",0.00973837098844723,44
E2_Debt/contract relief,Rural population,0.009671814231145682,45
E2_Debt/contract relief,People using at least basic sanitation services,0.009443086625816688,46
E2_Debt/contract relief,Renewable energy consumption ,0.009326156989380606,47
E2_Debt/contract relief,"Government expenditure of education, total",0.009237753534266424,48
E2_Debt/contract relief,Prevalence of down syndrome,0.009223302443502406,49
E2_Debt/contract relief,Press freedom score,0.00912532871949148,50
E2_Debt/contract relief,Mortality due to COVID-19,0.008739382174587883,51
E2_Debt/contract relief,Volume of imports of goods and services,0.00853333768276448,52
E2_Debt/contract relief,Volume of exports of goods and services,0.008387388365259915,53
E2_Debt/contract relief,Electricity production from renewable sources,0.008301857937748867,54
E2_Debt/contract relief,Nurses and midwives,0.00825620066507621,55
E2_Debt/contract relief,Hospital beds,0.008198995836210508,56
E2_Debt/contract relief,Exports of goods and services,0.007940382982440642,57
E2_Debt/contract relief,Prevalence of chronic kidney disease,0.00792754626679899,58
E2_Debt/contract relief,Employment in services,0.007864538494887009,59
E2_Debt/contract relief,Households and NPISHs final consumption expenditure,0.007812920506752405,60
E2_Debt/contract relief,Summary exposure value tobacco,0.007801175362839857,61
E2_Debt/contract relief,Proportion of people living below 50 percent of median income,0.007687697607262014,62
E2_Debt/contract relief,Fossil fuel energy consumption,0.007618364059719595,63
E2_Debt/contract relief,Aggregate score for the Civil Liberties category,0.007585660402276793,64
E2_Debt/contract relief,Output per worker,0.007357143477785871,65
E2_Debt/contract relief,Prevalence of Hypertensive heart disease,0.007311895281243661,66
E2_Debt/contract relief,Proportion of seats held by women in national parliaments,0.007217823732966623,67
E2_Debt/contract relief,Total freedom in the world score ,0.007085925122754172,68
E2_Debt/contract relief,Energy use,0.006786272682783004,69
E2_Debt/contract relief,"Stocks traded, total value",0.006714402026101811,70
E2_Debt/contract relief,Nitrous oxide emissions in energy sector,0.006669300699724577,71
E2_Debt/contract relief,"Prevalence of HIV, total ",0.006632106817400395,72
E2_Debt/contract relief,Political stability and absence of violence,0.006627797211927686,73
E2_Debt/contract relief,Fixed broadband subscriptions,0.006578808025880059,74
E2_Debt/contract relief,"Primary completion rate, total",0.006460514696652415,75
E2_Debt/contract relief,"Intentional homicides (per 100,000 people)",0.006446954358520178,76
E2_Debt/contract relief,Individuals using the internet,0.006347845419382224,77
E2_Debt/contract relief,"CPIA transparency, accountability, and corruption in the public sector",0.005742727146857269,78
E2_Debt/contract relief,Merchandise trade,0.005666937677530151,79
E2_Debt/contract relief,Fixed telephone subscriptions,0.005596179279062364,80
E2_Debt/contract relief,Corruption Perceptions Index,0.005529440610245901,81
E2_Debt/contract relief,Aggregate score for the Political Rights category,0.005424705930541731,82
E2_Debt/contract relief,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.005200366951611235,83
E2_Debt/contract relief,Electric power consumption,0.005170135072697913,84
E2_Debt/contract relief,Gini index (World Bank estimate),0.00516288744755278,85
E2_Debt/contract relief,Life Ladder ,0.005147344002355039,86
E2_Debt/contract relief,"Immunization, measles ",0.005133196078153842,87
E2_Debt/contract relief,Government effectiveness,0.004939522922426866,88
E2_Debt/contract relief,Rule of law,0.0049248877727198865,89
E2_Debt/contract relief,Secure internet servers,0.004766671512381566,90
E2_Debt/contract relief,Electricity production from nuclear sources,0.004727734889883311,91
E2_Debt/contract relief,Voice and accountability,0.0044355778797576925,92
E2_Debt/contract relief,Serious assault (rate),0.004104987735063379,93
E2_Debt/contract relief,Energy related methane emissions,0.004100093027008643,94
E2_Debt/contract relief,SF6 gas emissions,0.00397293694720343,95
E2_Debt/contract relief,"Energy imports, net ",0.0035651312430025565,96
E2_Debt/contract relief,People with basic handwashing facilities including soap and water,0.003229331764084906,97
E2_Debt/contract relief,"Electricity production from oil, gas and coal sources",0.0027358510726310952,98
E2_Debt/contract relief,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.002734328666469404,99
E2_Debt/contract relief,Combustible renewables and waste,0.002353795278696122,100
E2_Debt/contract relief,Prevalence of overweight,0.0019521932968235495,101
E2_Debt/contract relief,Current health expenditure,0.0017194130312629414,102
E2_Debt/contract relief,Human Development Index,0.0014675936799221486,103
E2_Debt/contract relief,Women who believe a husband is justified in beating his wife (any of five reasons),0.00010861251701529696,104
E2_Debt/contract relief,Prevalence of anxiety disorders,0.0,105
E3_Fiscal measures,People using safely managed drinking water,0.018707017824929405,1
E3_Fiscal measures,Refugee population by country or territory of asylum,0.018686158661287578,2
E3_Fiscal measures,Urban population,0.017579151117247085,3
E3_Fiscal measures,Electricity production from oil sources,0.01634242414840133,4
E3_Fiscal measures,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.015537029799603374,5
E3_Fiscal measures,Fragile States Index Total,0.015380157009616365,6
E3_Fiscal measures,Prevalence of COVID-19,0.015087698287816264,7
E3_Fiscal measures,CO2 emissions,0.014962534937760686,8
E3_Fiscal measures,Prevalence of total cancers,0.014929934462459115,9
E3_Fiscal measures,Human Freedom Score ,0.01443368573942957,10
E3_Fiscal measures,Prevalence of Depressive disorders,0.014049799268407718,11
E3_Fiscal measures,"Central government debt, total",0.013444680924181857,12
E3_Fiscal measures,Personal Freedom Score ,0.013107196371949695,13
E3_Fiscal measures,Prevalence of obesity,0.013040527599047662,14
E3_Fiscal measures,Hospital beds,0.012936853970290148,15
E3_Fiscal measures,Corruption Perceptions Index,0.01284061003822118,16
E3_Fiscal measures,Gini index (World Bank estimate),0.012718849816867711,17
E3_Fiscal measures,Proportion of women in managerial positions (%),0.012377729668765918,18
E3_Fiscal measures,Proportion of people living below 50 percent of median income,0.012362400839542155,19
E3_Fiscal measures,Government effectiveness,0.012189664328741377,20
E3_Fiscal measures,Regulatory quality,0.012150064689847084,21
E3_Fiscal measures,Economic Freedom Score,0.012125208457885362,22
E3_Fiscal measures,Physicians,0.012102369927823991,23
E3_Fiscal measures,"Prevalence of stunting, height for age",0.012075864648101805,24
E3_Fiscal measures,Lending interest rate,0.012030475204373982,25
E3_Fiscal measures,"Intentional homicides (per 100,000 people)",0.011954159355107111,26
E3_Fiscal measures,"Adjusted net savings, including particulate emission damage",0.011902877634467839,27
E3_Fiscal measures,Households and NPISHs final consumption expenditure,0.011826909463854127,28
E3_Fiscal measures,Press freedom score,0.011754324009082094,29
E3_Fiscal measures,"Age dependency ratio, old",0.011466131970734351,30
E3_Fiscal measures,"Immunization, DPT",0.011293507200888623,31
E3_Fiscal measures,Population,0.011236519888639924,32
E3_Fiscal measures,Prevalence of chronic kidney disease,0.011194477690643146,33
E3_Fiscal measures,Volume of exports of goods and services,0.01108805462604198,34
E3_Fiscal measures,"Foreign direct investment, net inflows",0.011076156056383948,35
E3_Fiscal measures,Prevalence of Diabetes,0.010709433812580403,36
E3_Fiscal measures,Electric power consumption,0.010521219168531234,37
E3_Fiscal measures,"International tourism, receipts",0.010422874701785798,38
E3_Fiscal measures,"CPIA transparency, accountability, and corruption in the public sector",0.010391128161634145,39
E3_Fiscal measures,Political stability and absence of violence,0.010278436655129905,40
E3_Fiscal measures,Prevalence of anxiety disorders,0.010235190269096478,41
E3_Fiscal measures,"Literacy rate, adult total",0.01019645323958066,42
E3_Fiscal measures,Nitrous oxide emissions in energy sector,0.010074390443976075,43
E3_Fiscal measures,Employment in services,0.010015038546271391,44
E3_Fiscal measures,Progression to secondary school,0.009984126359416512,45
E3_Fiscal measures,People with basic handwashing facilities including soap and water,0.009982752577453414,46
E3_Fiscal measures,Electricity production from coal sources,0.009841056082456114,47
E3_Fiscal measures,Output per worker,0.009774355771847385,48
E3_Fiscal measures,PM2.5 air pollution,0.009771763964447375,49
E3_Fiscal measures,"Energy imports, net ",0.009611503257776753,50
E3_Fiscal measures,"Unemployment, total (% of total labor force)",0.009546754053891696,51
E3_Fiscal measures,Imports of goods and services percent of GDP,0.009500710132224637,52
E3_Fiscal measures,Rule of law,0.00930452723799874,53
E3_Fiscal measures,"Prevalence of HIV, total ",0.009293082648222886,54
E3_Fiscal measures,Access to electricity,0.009226365372234282,55
E3_Fiscal measures,Nurses and midwives,0.009138327327290481,56
E3_Fiscal measures,Secure internet servers,0.009010387010609236,57
E3_Fiscal measures,Merchandise trade,0.00897995413652856,58
E3_Fiscal measures,Mobile cellular subscriptions,0.008915737297622812,59
E3_Fiscal measures,Fixed telephone subscriptions,0.008912034972188483,60
E3_Fiscal measures,"Immunization, measles ",0.008783041492543232,61
E3_Fiscal measures,Human Development Index,0.008665905494688694,62
E3_Fiscal measures,Prevalence of Hypertensive heart disease,0.008635732233515854,63
E3_Fiscal measures,"Primary completion rate, total",0.008634264261847664,64
E3_Fiscal measures,Incidence of tuberculosis,0.00861894683429899,65
E3_Fiscal measures,Individuals using the internet,0.008596345833826163,66
E3_Fiscal measures,Exports of goods and services,0.0085846834632865,67
E3_Fiscal measures,"Labor force participation rate, female (% of female population ages 15+)",0.008541071995860247,68
E3_Fiscal measures,"Electricity production from oil, gas and coal sources",0.008454722892655425,69
E3_Fiscal measures,Total greenhouse gas emissions,0.008411567259991481,70
E3_Fiscal measures,Life Ladder ,0.008360185143368412,71
E3_Fiscal measures,"Government expenditure of education, total",0.008249670434415608,72
E3_Fiscal measures,Control of corruption,0.008095272384862224,73
E3_Fiscal measures,Fossil fuel energy consumption,0.007930443660017886,74
E3_Fiscal measures,People using at least basic sanitation services,0.007773172932862224,75
E3_Fiscal measures,Fixed broadband subscriptions,0.007754021691661358,76
E3_Fiscal measures,Proportion of seats held by women in national parliaments,0.007708169777406037,77
E3_Fiscal measures,Mortality due to COVID-19,0.007667241328001715,78
E3_Fiscal measures,Serious assault (rate),0.007622678186271148,79
E3_Fiscal measures,Women who believe a husband is justified in beating his wife (any of five reasons),0.007582437910015286,80
E3_Fiscal measures,Age dependency ratio,0.007487175847960363,81
E3_Fiscal measures,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.007423004278980554,82
E3_Fiscal measures,Summary exposure value tobacco,0.007252203772788114,83
E3_Fiscal measures,Prevalence of overweight,0.00719786422967972,84
E3_Fiscal measures,Rural population,0.007156133013007533,85
E3_Fiscal measures,Total freedom in the world score ,0.006842975097498576,86
E3_Fiscal measures,Net migration,0.006690447018677777,87
E3_Fiscal measures,Starting a business,0.006428830338414257,88
E3_Fiscal measures,Renewable energy consumption ,0.006143204206482828,89
E3_Fiscal measures,Energy use,0.005674524162104223,90
E3_Fiscal measures,Volume of imports of goods and services,0.005608065145786046,91
E3_Fiscal measures,"Labor force participation rate, total (% of total population ages 15+)",0.00543997927661744,92
E3_Fiscal measures,Prevalence of down syndrome,0.0049728169368568505,93
E3_Fiscal measures,Voice and accountability,0.004896795318539451,94
E3_Fiscal measures,Aggregate score for the Civil Liberties category,0.0048908712024337666,95
E3_Fiscal measures,Aggregate score for the Political Rights category,0.0043930161471171444,96
E3_Fiscal measures,Prevalence of Respiratory infections and tuberculosis,0.0041336068670417125,97
E3_Fiscal measures,Combustible renewables and waste,0.004052782656259209,98
E3_Fiscal measures,Electricity production from renewable sources,0.0039955059986956,99
E3_Fiscal measures,"Stocks traded, total value",0.0037605603324408405,100
E3_Fiscal measures,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.0032854900717186955,101
E3_Fiscal measures,Electricity production from nuclear sources,0.002971914975995587,102
E3_Fiscal measures,SF6 gas emissions,0.0026798783529147145,103
E3_Fiscal measures,Current health expenditure,0.0023239707013558205,104
E3_Fiscal measures,Energy related methane emissions,0.0,105
E4_International support,People using safely managed drinking water,0.01711346168375333,1
E4_International support,Refugee population by country or territory of asylum,0.015830119102796802,2
E4_International support,Urban population,0.015322376030348278,3
E4_International support,Electricity production from oil sources,0.015024291083163126,4
E4_International support,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.014628229548697216,5
E4_International support,Prevalence of COVID-19,0.014358899657194583,6
E4_International support,Fragile States Index Total,0.014150066669585728,7
E4_International support,Human Freedom Score ,0.014083401122301609,8
E4_International support,CO2 emissions,0.013966225451116435,9
E4_International support,Prevalence of total cancers,0.013238107726243441,10
E4_International support,Prevalence of Depressive disorders,0.013203335440955508,11
E4_International support,"Central government debt, total",0.01306643033520866,12
E4_International support,Proportion of people living below 50 percent of median income,0.013022963145502154,13
E4_International support,Prevalence of obesity,0.012833372882872415,14
E4_International support,Prevalence of chronic kidney disease,0.012779551833637794,15
E4_International support,"Primary completion rate, total",0.01274635812711247,16
E4_International support,Proportion of women in managerial positions (%),0.01272730171725299,17
E4_International support,"Age dependency ratio, old",0.012684876685215528,18
E4_International support,Regulatory quality,0.012620983452655422,19
E4_International support,Press freedom score,0.012542892666639027,20
E4_International support,"Intentional homicides (per 100,000 people)",0.012484883446058382,21
E4_International support,"Electricity production from oil, gas and coal sources",0.012459354758642923,22
E4_International support,"Prevalence of stunting, height for age",0.012164955793914037,23
E4_International support,Economic Freedom Score,0.012067005452839624,24
E4_International support,"Adjusted net savings, including particulate emission damage",0.012012873807098838,25
E4_International support,Serious assault (rate),0.01200344761277136,26
E4_International support,Lending interest rate,0.011916082282641856,27
E4_International support,Volume of imports of goods and services,0.011894770289067295,28
E4_International support,Personal Freedom Score ,0.011817959427758254,29
E4_International support,Population,0.01181691701520737,30
E4_International support,"Foreign direct investment, net inflows",0.011582603578277556,31
E4_International support,Secure internet servers,0.011548324428063016,32
E4_International support,Control of corruption,0.011130161986834908,33
E4_International support,Prevalence of Hypertensive heart disease,0.011107245058050101,34
E4_International support,"Unemployment, total (% of total labor force)",0.011106195705348654,35
E4_International support,Prevalence of overweight,0.010985966040041857,36
E4_International support,"International tourism, receipts",0.010842225619487462,37
E4_International support,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.010743727265053406,38
E4_International support,Exports of goods and services,0.010606730463075241,39
E4_International support,Summary exposure value tobacco,0.010567958926970327,40
E4_International support,Physicians,0.01048590294765499,41
E4_International support,Government effectiveness,0.010430713783579397,42
E4_International support,Starting a business,0.010297558163390683,43
E4_International support,Electric power consumption,0.010289361437458604,44
E4_International support,Access to electricity,0.010257889773278435,45
E4_International support,Fossil fuel energy consumption,0.0101732740287375,46
E4_International support,Output per worker,0.010009681785756747,47
E4_International support,"Labor force participation rate, female (% of female population ages 15+)",0.010001113778980893,48
E4_International support,"Immunization, DPT",0.009949168487290324,49
E4_International support,Proportion of seats held by women in national parliaments,0.009837565547020099,50
E4_International support,Employment in services,0.009763736875052472,51
E4_International support,People using at least basic sanitation services,0.009679145852857162,52
E4_International support,Prevalence of anxiety disorders,0.009556274725391205,53
E4_International support,Progression to secondary school,0.009545440496738264,54
E4_International support,"Government expenditure of education, total",0.009509837560639283,55
E4_International support,Mortality due to COVID-19,0.009421993293312498,56
E4_International support,Combustible renewables and waste,0.009391199207400839,57
E4_International support,"Prevalence of HIV, total ",0.00928365158475385,58
E4_International support,Political stability and absence of violence,0.009200925498120394,59
E4_International support,Incidence of tuberculosis,0.009131150614153252,60
E4_International support,Individuals using the internet,0.009038115598109249,61
E4_International support,Prevalence of Respiratory infections and tuberculosis,0.009021073553787161,62
E4_International support,"Energy imports, net ",0.008941202417805022,63
E4_International support,Total freedom in the world score ,0.00890650800998974,64
E4_International support,Prevalence of Diabetes,0.008861541805326644,65
E4_International support,Mobile cellular subscriptions,0.008710808477978723,66
E4_International support,"Stocks traded, total value",0.00860722760691535,67
E4_International support,Fixed telephone subscriptions,0.008603750693270126,68
E4_International support,Aggregate score for the Political Rights category,0.00840104811944744,69
E4_International support,Households and NPISHs final consumption expenditure,0.008387450563779857,70
E4_International support,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.008058813623475556,71
E4_International support,Imports of goods and services percent of GDP,0.007979269484605126,72
E4_International support,Total greenhouse gas emissions,0.0078368353934791,73
E4_International support,People with basic handwashing facilities including soap and water,0.007704877092344547,74
E4_International support,Energy use,0.007634766192594429,75
E4_International support,Human Development Index,0.0076197974392461145,76
E4_International support,Electricity production from nuclear sources,0.007504909333440889,77
E4_International support,"Immunization, measles ",0.007497591867098406,78
E4_International support,Life Ladder ,0.007433732197188419,79
E4_International support,Current health expenditure,0.007298846639952465,80
E4_International support,Corruption Perceptions Index,0.006840373059033351,81
E4_International support,Renewable energy consumption ,0.0068055298076354406,82
E4_International support,"Literacy rate, adult total",0.006379862842196966,83
E4_International support,Nurses and midwives,0.0063570784313583106,84
E4_International support,Aggregate score for the Civil Liberties category,0.006344432753903412,85
E4_International support,Prevalence of down syndrome,0.006322705595996634,86
E4_International support,Hospital beds,0.006312535025862695,87
E4_International support,Age dependency ratio,0.006212674758223044,88
E4_International support,Women who believe a husband is justified in beating his wife (any of five reasons),0.006212429846798088,89
E4_International support,"CPIA transparency, accountability, and corruption in the public sector",0.006124334893392034,90
E4_International support,Voice and accountability,0.0059010025826681176,91
E4_International support,Volume of exports of goods and services,0.005549926208307287,92
